anio,id_region,region,renta_media_hogar,renta_media_hogar_unidad,pbi_per_capita,pbi_per_capita_unidad,densidad_pobl,densidad_pobl_unidad,poblacion_total,poblacion_total_unidad,tasa_criminalidad,tasa_criminalidad_unidad,tasa_pobreza,tasa_pobreza_unidad,hdi,hdi_unidad
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,0.45,P_HTHAB,14.8,PC,0.901,Indice
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,119.41,P_HTHAB,14.8,PC,0.901,Indice
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,48.88,P_HTHAB,14.8,PC,0.901,Indice
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,NA,P_HTHAB,14.8,PC,0.901,Indice
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,400.43,P_HTHAB,14.8,PC,0.901,Indice
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,2014.25,P_HTHAB,14.8,PC,0.901,Indice
2016-01-01,ITC3,Liguria,20700,EUR_HAB,30900,EUR_HAB,294.2,PER_KM2,1557742,NR,204.26,P_HTHAB,14.8,PC,0.901,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,0.51,P_HTHAB,13.7,PC,0.903,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,120.74,P_HTHAB,13.7,PC,0.903,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,42.99,P_HTHAB,13.7,PC,0.903,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,NA,P_HTHAB,13.7,PC,0.903,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,412.12,P_HTHAB,13.7,PC,0.903,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,1886.91,P_HTHAB,13.7,PC,0.903,Indice
2017-01-01,ITC3,Liguria,21300,EUR_HAB,31800,EUR_HAB,288.7,PER_KM2,1551379,NR,203.16,P_HTHAB,13.7,PC,0.903,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,0.45,P_HTHAB,14,PC,0.907,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,122.67,P_HTHAB,14,PC,0.907,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,44.7,P_HTHAB,14,PC,0.907,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,NA,P_HTHAB,14,PC,0.907,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,347.4,P_HTHAB,14,PC,0.907,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,1722.82,P_HTHAB,14,PC,0.907,Indice
2018-01-01,ITC3,Liguria,21500,EUR_HAB,32100,EUR_HAB,287.3,PER_KM2,1541541,NR,180.67,P_HTHAB,14,PC,0.907,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,0.46,P_HTHAB,13.4,PC,0.912,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,134.44,P_HTHAB,13.4,PC,0.912,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,39.53,P_HTHAB,13.4,PC,0.912,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,NA,P_HTHAB,13.4,PC,0.912,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,301.96,P_HTHAB,13.4,PC,0.912,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,1459.25,P_HTHAB,13.4,PC,0.912,Indice
2019-01-01,ITC3,Liguria,21800,EUR_HAB,32800,EUR_HAB,284.3,PER_KM2,1532980,NR,156.36,P_HTHAB,13.4,PC,0.912,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,0.59,P_HTHAB,16.3,PC,0.902,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,114.5,P_HTHAB,16.3,PC,0.902,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,39.02,P_HTHAB,16.3,PC,0.902,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,NA,P_HTHAB,16.3,PC,0.902,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,181.59,P_HTHAB,16.3,PC,0.902,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,1020.31,P_HTHAB,16.3,PC,0.902,Indice
2020-01-01,ITC3,Liguria,20200,EUR_HAB,29700,EUR_HAB,282.7,PER_KM2,1524826,NR,105.32,P_HTHAB,16.3,PC,0.902,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,0.33,P_HTHAB,17.8,PC,0.914,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,130.59,P_HTHAB,17.8,PC,0.914,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,42.34,P_HTHAB,17.8,PC,0.914,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,NA,P_HTHAB,17.8,PC,0.914,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,205.73,P_HTHAB,17.8,PC,0.914,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,1164.77,P_HTHAB,17.8,PC,0.914,Indice
2021-01-01,ITC3,Liguria,21700,EUR_HAB,32700,EUR_HAB,281.4,PER_KM2,1518495,NR,119.26,P_HTHAB,17.8,PC,0.914,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,0.73,P_HTHAB,19.1,PC,0.911,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,134.84,P_HTHAB,19.1,PC,0.911,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,55.79,P_HTHAB,19.1,PC,0.911,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,NA,P_HTHAB,19.1,PC,0.911,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,195.73,P_HTHAB,19.1,PC,0.911,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,1380.77,P_HTHAB,19.1,PC,0.911,Indice
2022-01-01,ITC3,Liguria,23500,EUR_HAB,35400,EUR_HAB,278.9,PER_KM2,1509227,NR,133.38,P_HTHAB,19.1,PC,0.911,Indice
2023-01-01,ITC3,Liguria,25100,EUR_HAB,38000,EUR_HAB,278.9,PER_KM2,1507636,NR,NA,P_HTHAB,12.5,PC,0.921,Indice
2008-01-01,ITC4,Lombardia,26100,EUR_HAB,36600,EUR_HAB,417,PER_KM2,NA,NA,0.84,P_HTHAB,10.3,PC,0.903,Indice
2008-01-01,ITC4,Lombardia,26100,EUR_HAB,36600,EUR_HAB,417,PER_KM2,NA,NA,107.51,P_HTHAB,10.3,PC,0.903,Indice
2008-01-01,ITC4,Lombardia,26100,EUR_HAB,36600,EUR_HAB,417,PER_KM2,NA,NA,NA,P_HTHAB,10.3,PC,0.903,Indice
2008-01-01,ITC4,Lombardia,26100,EUR_HAB,36600,EUR_HAB,417,PER_KM2,NA,NA,377.83,P_HTHAB,10.3,PC,0.903,Indice
2008-01-01,ITC4,Lombardia,26100,EUR_HAB,36600,EUR_HAB,417,PER_KM2,NA,NA,2664.95,P_HTHAB,10.3,PC,0.903,Indice
2008-01-01,ITC4,Lombardia,26100,EUR_HAB,36600,EUR_HAB,417,PER_KM2,NA,NA,419.73,P_HTHAB,10.3,PC,0.903,Indice
2009-01-01,ITC4,Lombardia,24700,EUR_HAB,34700,EUR_HAB,419.9,PER_KM2,NA,NA,0.89,P_HTHAB,10.3,PC,0.902,Indice
2009-01-01,ITC4,Lombardia,24700,EUR_HAB,34700,EUR_HAB,419.9,PER_KM2,NA,NA,109.91,P_HTHAB,10.3,PC,0.902,Indice
2009-01-01,ITC4,Lombardia,24700,EUR_HAB,34700,EUR_HAB,419.9,PER_KM2,NA,NA,NA,P_HTHAB,10.3,PC,0.902,Indice
2009-01-01,ITC4,Lombardia,24700,EUR_HAB,34700,EUR_HAB,419.9,PER_KM2,NA,NA,366.31,P_HTHAB,10.3,PC,0.902,Indice
2009-01-01,ITC4,Lombardia,24700,EUR_HAB,34700,EUR_HAB,419.9,PER_KM2,NA,NA,2558.74,P_HTHAB,10.3,PC,0.902,Indice
2009-01-01,ITC4,Lombardia,24700,EUR_HAB,34700,EUR_HAB,419.9,PER_KM2,NA,NA,392.66,P_HTHAB,10.3,PC,0.902,Indice
2010-01-01,ITC4,Lombardia,24600,EUR_HAB,36000,EUR_HAB,422.5,PER_KM2,NA,NA,0.65,P_HTHAB,10.7,PC,0.905,Indice
2010-01-01,ITC4,Lombardia,24600,EUR_HAB,36000,EUR_HAB,422.5,PER_KM2,NA,NA,109.19,P_HTHAB,10.7,PC,0.905,Indice
2010-01-01,ITC4,Lombardia,24600,EUR_HAB,36000,EUR_HAB,422.5,PER_KM2,NA,NA,NA,P_HTHAB,10.7,PC,0.905,Indice
2010-01-01,ITC4,Lombardia,24600,EUR_HAB,36000,EUR_HAB,422.5,PER_KM2,NA,NA,429.39,P_HTHAB,10.7,PC,0.905,Indice
2010-01-01,ITC4,Lombardia,24600,EUR_HAB,36000,EUR_HAB,422.5,PER_KM2,NA,NA,354.53,P_HTHAB,10.7,PC,0.905,Indice
2011-01-01,ITC4,Lombardia,25100,EUR_HAB,36600,EUR_HAB,424.7,PER_KM2,NA,NA,0.63,P_HTHAB,9.5,PC,0.909,Indice
2011-01-01,ITC4,Lombardia,25100,EUR_HAB,36600,EUR_HAB,424.7,PER_KM2,NA,NA,114.12,P_HTHAB,9.5,PC,0.909,Indice
2011-01-01,ITC4,Lombardia,25100,EUR_HAB,36600,EUR_HAB,424.7,PER_KM2,NA,NA,NA,P_HTHAB,9.5,PC,0.909,Indice
2011-01-01,ITC4,Lombardia,25100,EUR_HAB,36600,EUR_HAB,424.7,PER_KM2,NA,NA,484.55,P_HTHAB,9.5,PC,0.909,Indice
2011-01-01,ITC4,Lombardia,25100,EUR_HAB,36600,EUR_HAB,424.7,PER_KM2,NA,NA,350.4,P_HTHAB,9.5,PC,0.909,Indice
2012-01-01,ITC4,Lombardia,24400,EUR_HAB,35700,EUR_HAB,427.5,PER_KM2,NA,NA,0.65,P_HTHAB,9.1,PC,0.906,Indice
2012-01-01,ITC4,Lombardia,24400,EUR_HAB,35700,EUR_HAB,427.5,PER_KM2,NA,NA,112.98,P_HTHAB,9.1,PC,0.906,Indice
2012-01-01,ITC4,Lombardia,24400,EUR_HAB,35700,EUR_HAB,427.5,PER_KM2,NA,NA,NA,P_HTHAB,9.1,PC,0.906,Indice
2012-01-01,ITC4,Lombardia,24400,EUR_HAB,35700,EUR_HAB,427.5,PER_KM2,NA,NA,530.03,P_HTHAB,9.1,PC,0.906,Indice
2012-01-01,ITC4,Lombardia,24400,EUR_HAB,35700,EUR_HAB,427.5,PER_KM2,NA,NA,339.18,P_HTHAB,9.1,PC,0.906,Indice
2013-01-01,ITC4,Lombardia,24200,EUR_HAB,35200,EUR_HAB,414.2,PER_KM2,NA,NA,0.61,P_HTHAB,8.4,PC,0.906,Indice
2013-01-01,ITC4,Lombardia,24200,EUR_HAB,35200,EUR_HAB,414.2,PER_KM2,NA,NA,107.37,P_HTHAB,8.4,PC,0.906,Indice
2013-01-01,ITC4,Lombardia,24200,EUR_HAB,35200,EUR_HAB,414.2,PER_KM2,NA,NA,NA,P_HTHAB,8.4,PC,0.906,Indice
2013-01-01,ITC4,Lombardia,24200,EUR_HAB,35200,EUR_HAB,414.2,PER_KM2,NA,NA,584.77,P_HTHAB,8.4,PC,0.906,Indice
2013-01-01,ITC4,Lombardia,24200,EUR_HAB,35200,EUR_HAB,414.2,PER_KM2,NA,NA,2692.36,P_HTHAB,8.4,PC,0.906,Indice
2013-01-01,ITC4,Lombardia,24200,EUR_HAB,35200,EUR_HAB,414.2,PER_KM2,NA,NA,306.5,P_HTHAB,8.4,PC,0.906,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,0.67,P_HTHAB,9,PC,0.909,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,103.08,P_HTHAB,9,PC,0.909,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,73.28,P_HTHAB,9,PC,0.909,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,NA,P_HTHAB,9,PC,0.909,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,589.22,P_HTHAB,9,PC,0.909,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,2605.14,P_HTHAB,9,PC,0.909,Indice
2014-01-01,ITC4,Lombardia,24300,EUR_HAB,35700,EUR_HAB,438.1,PER_KM2,9929769,NR,274.54,P_HTHAB,9,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,0.65,P_HTHAB,11.1,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,102.87,P_HTHAB,11.1,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,64.28,P_HTHAB,11.1,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,NA,P_HTHAB,11.1,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,522.33,P_HTHAB,11.1,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,2393.36,P_HTHAB,11.1,PC,0.909,Indice
2015-01-01,ITC4,Lombardia,24800,EUR_HAB,36400,EUR_HAB,438.8,PER_KM2,9954769,NR,246.21,P_HTHAB,11.1,PC,0.909,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,0.37,P_HTHAB,13.3,PC,0.914,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,104.25,P_HTHAB,13.3,PC,0.914,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,59.32,P_HTHAB,13.3,PC,0.914,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,NA,P_HTHAB,13.3,PC,0.914,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,484.73,P_HTHAB,13.3,PC,0.914,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,2258.75,P_HTHAB,13.3,PC,0.914,Indice
2016-01-01,ITC4,Lombardia,25000,EUR_HAB,37400,EUR_HAB,439.2,PER_KM2,9958447,NR,227.32,P_HTHAB,13.3,PC,0.914,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,0.56,P_HTHAB,13.6,PC,0.918,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,104.32,P_HTHAB,13.6,PC,0.918,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,58.97,P_HTHAB,13.6,PC,0.918,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,NA,P_HTHAB,13.6,PC,0.918,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,423.61,P_HTHAB,13.6,PC,0.918,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,2142.5,P_HTHAB,13.6,PC,0.918,Indice
2017-01-01,ITC4,Lombardia,25800,EUR_HAB,38400,EUR_HAB,435.1,PER_KM2,9970419,NR,210.3,P_HTHAB,13.6,PC,0.918,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,0.44,P_HTHAB,11.1,PC,0.923,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,103.8,P_HTHAB,11.1,PC,0.923,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,53.45,P_HTHAB,11.1,PC,0.923,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,NA,P_HTHAB,11.1,PC,0.923,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,414.12,P_HTHAB,11.1,PC,0.923,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,2023.51,P_HTHAB,11.1,PC,0.923,Indice
2018-01-01,ITC4,Lombardia,26100,EUR_HAB,39400,EUR_HAB,436,PER_KM2,9986962,NR,193.02,P_HTHAB,11.1,PC,0.923,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,0.43,P_HTHAB,11.9,PC,0.926,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,104.96,P_HTHAB,11.9,PC,0.926,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,49.19,P_HTHAB,11.9,PC,0.926,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,NA,P_HTHAB,11.9,PC,0.926,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,339.04,P_HTHAB,11.9,PC,0.926,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,1842.83,P_HTHAB,11.9,PC,0.926,Indice
2019-01-01,ITC4,Lombardia,26400,EUR_HAB,39700,EUR_HAB,435.8,PER_KM2,10010833,NR,167.68,P_HTHAB,11.9,PC,0.926,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,0.43,P_HTHAB,11.4,PC,0.913,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,83.25,P_HTHAB,11.4,PC,0.913,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,40.53,P_HTHAB,11.4,PC,0.913,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,NA,P_HTHAB,11.4,PC,0.913,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,200.36,P_HTHAB,11.4,PC,0.913,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,1156.2,P_HTHAB,11.4,PC,0.913,Indice
2020-01-01,ITC4,Lombardia,24900,EUR_HAB,37300,EUR_HAB,434.7,PER_KM2,10027602,NR,116.95,P_HTHAB,11.4,PC,0.913,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,0.36,P_HTHAB,12.3,PC,0.93,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,101.02,P_HTHAB,12.3,PC,0.93,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,52.68,P_HTHAB,12.3,PC,0.93,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,NA,P_HTHAB,12.3,PC,0.93,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,253.26,P_HTHAB,12.3,PC,0.93,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,1429.09,P_HTHAB,12.3,PC,0.93,Indice
2021-01-01,ITC4,Lombardia,27200,EUR_HAB,42500,EUR_HAB,434.1,PER_KM2,9981554,NR,129.29,P_HTHAB,12.3,PC,0.93,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,0.47,P_HTHAB,12.4,PC,0.926,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,106.45,P_HTHAB,12.4,PC,0.926,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,62.41,P_HTHAB,12.4,PC,0.926,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,NA,P_HTHAB,12.4,PC,0.926,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,283.28,P_HTHAB,12.4,PC,0.926,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,1798.35,P_HTHAB,12.4,PC,0.926,Indice
2022-01-01,ITC4,Lombardia,29100,EUR_HAB,45900,EUR_HAB,432.1,PER_KM2,9943004,NR,139.02,P_HTHAB,12.4,PC,0.926,Indice
2023-01-01,ITC4,Lombardia,30900,EUR_HAB,49000,EUR_HAB,433.6,PER_KM2,9976509,NR,NA,P_HTHAB,10.6,PC,0.936,Indice
2008-01-01,ITF1,Abruzzo,16800,EUR_HAB,23600,EUR_HAB,122.4,PER_KM2,NA,NA,0.23,P_HTHAB,20,PC,0.889,Indice
2008-01-01,ITF1,Abruzzo,16800,EUR_HAB,23600,EUR_HAB,122.4,PER_KM2,NA,NA,126.81,P_HTHAB,20,PC,0.889,Indice
2008-01-01,ITF1,Abruzzo,16800,EUR_HAB,23600,EUR_HAB,122.4,PER_KM2,NA,NA,NA,P_HTHAB,20,PC,0.889,Indice
2008-01-01,ITF1,Abruzzo,16800,EUR_HAB,23600,EUR_HAB,122.4,PER_KM2,NA,NA,158.71,P_HTHAB,20,PC,0.889,Indice
2008-01-01,ITF1,Abruzzo,16800,EUR_HAB,23600,EUR_HAB,122.4,PER_KM2,NA,NA,1613.03,P_HTHAB,20,PC,0.889,Indice
2008-01-01,ITF1,Abruzzo,16800,EUR_HAB,23600,EUR_HAB,122.4,PER_KM2,NA,NA,227.51,P_HTHAB,20,PC,0.889,Indice
2009-01-01,ITF1,Abruzzo,15900,EUR_HAB,22600,EUR_HAB,122.9,PER_KM2,NA,NA,0.54,P_HTHAB,21.9,PC,0.884,Indice
